Date,Close,Ticker,Daily_Return,Volatility,MA50,MA200
2020-08-03,11.01,NVDA,0.03770028275212067,0.022741418510212646,,
2020-08-03,99.0,TSLA,0.03795344936045297,0.0484056619550616,,
2020-08-04,109.67,AAPL,0.006700936295208404,0.02837437652211422,,
2020-08-04,73.67,GOOGL,-0.0063393579714053905,0.015515542293576406,,
2020-08-04,213.29,MSFT,-0.015008774360395272,0.0227565315219546,,
2020-08-04,11.23,NVDA,0.019981834695731227,0.022944809946698258,,
2020-08-04,99.13,TSLA,0.001313131313131377,0.04837212419656367,,
2020-08-05,110.06,AAPL,0.0035561229141971573,0.028177400983898114,,
2020-08-05,73.95,GOOGL,0.003800732998506806,0.015387763844521767,,
2020-08-05,212.94,MSFT,-0.001640958319658603,0.022240909622123252,,
2020-08-05,11.29,NVDA,0.005342831700801298,0.02192528516001679,,
2020-08-05,99.0,TSLA,-0.0013114092605668315,0.04812580588627607,,
2020-08-06,113.9,AAPL,0.034890059967290554,0.02880678772680475,,
2020-08-06,75.25,GOOGL,0.017579445571331842,0.015755242628364,,
2020-08-06,216.35,MSFT,0.016013900629285205,0.02247479233318264,,
2020-08-06,11.34,NVDA,0.004428697962798989,0.02123723862700279,,
2020-08-06,99.31,TSLA,0.003131313131313096,0.047988324703944124,,
2020-08-07,111.11,AAPL,-0.02449517120280953,0.029751027327951984,,
2020-08-07,74.92,GOOGL,-0.004385382059800658,0.015436489236867603,,
2020-08-07,212.48,MSFT,-0.017887681996764493,0.022847346501209037,,
2020-08-07,11.2,NVDA,-0.012345679012345734,0.02150336591514117,,
2020-08-07,96.85,TSLA,-0.024770919343469977,0.04167948044889961,,
2020-08-10,112.73,AAPL,0.014580145801458055,0.029640060571954834,,
2020-08-10,74.84,GOOGL,-0.0010678056593699248,0.014959440427771075,,
2020-08-10,208.25,MSFT,-0.019907756024096335,0.022189293438835918,,
2020-08-10,11.17,NVDA,-0.002678571428571419,0.0188672823649937,,
2020-08-10,94.57,TSLA,-0.02354155911202893,0.041445863115259156,,
2020-08-11,109.38,AAPL,-0.029717022975250695,0.030782158024352167,,
2020-08-11,74.03,GOOGL,-0.010823089257081753,0.015060769734007136,,
2020-08-11,203.38,MSFT,-0.023385354141656656,0.022769301447353146,,
2020-08-11,10.85,NVDA,-0.0286481647269472,0.019179303059713087,,
2020-08-11,91.63,TSLA,-0.031088082901554404,0.04177857736150193,,
2020-08-12,113.01,AAPL,0.03318705430608904,0.03135913871554539,,
2020-08-12,75.36,GOOGL,0.017965689585303313,0.0156525277580967,,
2020-08-12,209.19,MSFT,0.028567214082013903,0.023705374212141164,,
2020-08-12,11.44,NVDA,0.05437788018433176,0.021970299055725014,,
2020-08-12,103.65,TSLA,0.13117974462512283,0.05144843457477538,,
2020-08-13,115.01,AAPL,0.01769754888947883,0.031063085412703553,,
2020-08-13,75.83,GOOGL,0.006236730360934084,0.015715802949971054,,
2020-08-13,208.7,MSFT,-0.0023423681820354814,0.023233522895722405,,
2020-08-13,11.44,NVDA,0.0,0.021712025774586034,,
2020-08-13,108.07,TSLA,0.04264351181862014,0.05169325039934377,,
2020-08-14,114.91,AAPL,-0.0008694896095992055,0.031043166577183857,,
2020-08-14,75.23,GOOGL,-0.00791243571145972,0.015816215562216844,,
2020-08-14,208.9,MSFT,0.0009583133684716305,0.02318357459381012,,
2020-08-14,11.56,NVDA,0.010489510489510634,0.021731878917684185,,
2020-08-14,110.05,TSLA,0.01832145831405585,0.0517617193042127,,
2020-08-17,114.61,AAPL,-0.0026107388390914643,0.031022220335387138,,
2020-08-17,75.81,GOOGL,0.0077096902831317315,0.014164180882586683,,
2020-08-17,210.28,MSFT,0.006606031594064143,0.021110040867366137,,
2020-08-17,12.34,NVDA,0.06747404844290661,0.025185053615873143,,
2020-08-17,122.38,TSLA,0.11203998182644259,0.0534484262737109,,
2020-08-18,115.56,AAPL,0.008288980019195646,0.030589985382659175,,
2020-08-18,77.79,GOOGL,0.02611792639493471,0.015408212774588259,,
2020-08-18,211.49,MSFT,0.0057542324519688215,0.020906073598499737,,
2020-08-18,12.26,NVDA,-0.00648298217179899,0.024726567752686286,,
2020-08-18,125.81,TSLA,0.028027455466579587,0.05217710364323517,,
2020-08-19,115.71,AAPL,0.0012980269989615323,0.03060824305373265,,
2020-08-19,77.23,GOOGL,-0.0071988687491966186,0.015432662668773757,,
2020-08-19,209.7,MSFT,-0.008463757151638496,0.020752239598110442,,
2020-08-19,12.14,NVDA,-0.009787928221859588,0.02506980095672214,,
2020-08-19,125.24,TSLA,-0.004530641443446504,0.05227022068829281,,
2020-08-20,118.28,AAPL,0.02221069916169749,0.027873913591271893,,
2020-08-20,78.81,GOOGL,0.02045837109931381,0.014376208299886775,,
2020-08-20,214.58,MSFT,0.023271340009537456,0.01870428519673139,,
2020-08-20,12.14,NVDA,0.0,0.023562414940082595,,
2020-08-20,133.46,TSLA,0.06563398275311405,0.051740458270111186,,
2020-08-21,124.37,AAPL,0.051487994589110686,0.02893627120539999,,
2020-08-21,78.78,GOOGL,-0.0003806623524933439,0.014275583110604957,,
2020-08-21,213.02,MSFT,-0.007270015844906386,0.018735659496697414,,
2020-08-21,12.68,NVDA,0.04448105436573302,0.024811634818959778,,
2020-08-21,136.67,TSLA,0.024052150457065657,0.04831537475220289,,
2020-08-24,125.86,AAPL,0.011980381120848982,0.02887522596280027,,
2020-08-24,79.26,GOOGL,0.006092916984006047,0.01403908155174631,,
2020-08-24,213.69,MSFT,0.003145244577973827,0.01859747209335668,,
2020-08-24,12.72,NVDA,0.003154574132492094,0.024726184542538346,,
2020-08-24,134.28,TSLA,-0.017487378356625394,0.046302780787137864,,
2020-08-25,124.83,AAPL,-0.008183696170347976,0.028462670080604206,,
2020-08-25,80.29,GOOGL,0.012995205652283737,0.013517640437467657,,
2020-08-25,216.47,MSFT,0.01300949974261778,0.01853170538663078,,
2020-08-25,12.75,NVDA,0.002358490566037652,0.023826103607415966,,
2020-08-25,134.89,TSLA,0.004542746499850869,0.04451395771941181,,
2020-08-26,126.52,AAPL,0.013538412240647224,0.028447517046371194,,
2020-08-26,82.21,GOOGL,0.02391331423589471,0.014122301354927133,,
2020-08-26,221.15,MSFT,0.021619623966369517,0.018918692605851172,,
2020-08-26,12.77,NVDA,0.0015686274509802978,0.023714403841560334,,
2020-08-26,143.54,TSLA,0.0641263251538291,0.045750645600907296,,
2020-08-27,125.01,AAPL,-0.011934871957002824,0.029067491645233045,,
2020-08-27,81.43,GOOGL,-0.009487896849531552,0.014357780477144949,,
2020-08-27,226.58,MSFT,0.024553470495139118,0.01940957124546191,,
2020-08-27,12.63,NVDA,-0.0109631949882536,0.02416523391228075,,
2020-08-27,149.25,TSLA,0.03977985230597758,0.045511568443942385,,
2020-08-28,124.81,AAPL,-0.001599872010239256,0.019758200217720574,,
2020-08-28,81.97,GOOGL,0.006631462605919181,0.011646919754687509,,
2020-08-28,228.91,MSFT,0.010283343631388497,0.019439452075549993,,
2020-08-28,13.15,NVDA,0.041171813143309643,0.025092065833007406,,
2020-08-28,147.56,TSLA,-0.011323283082077085,0.04402450188383961,,
2020-08-31,129.04,AAPL,0.033891515102956404,0.020239168563450333,103.96719999999999,
2020-08-31,81.48,GOOGL,-0.005977796754910281,0.011754091455261165,75.74900000000001,
2020-08-31,225.53,MSFT,-0.0147656284129134,0.01588298882982927,209.12259999999998,
2020-08-31,13.37,NVDA,0.016730038022813698,0.024348314541954602,10.840399999999999,
2020-08-31,166.11,TSLA,0.1257115749525617,0.04961825129306278,102.5626,
2020-09-01,134.18,AAPL,0.03983261004339744,0.021390546249922683,104.8564,
2020-09-01,82.75,GOOGL,0.015586647029945944,0.011683098624560248,75.9534,
2020-09-01,227.27,MSFT,0.007715159845696817,0.015395823382235194,209.6566,
2020-09-01,13.82,NVDA,0.03365744203440557,0.024829695266668225,10.926200000000001,
2020-09-01,158.35,TSLA,-0.046716031545361636,0.05204619558387462,104.40379999999999,
2020-09-02,131.4,AAPL,-0.020718437919213017,0.022458443380047304,105.65179999999998,
2020-09-02,85.87,GOOGL,0.03770392749244711,0.013656513680589859,76.2068,
2020-09-02,231.65,MSFT,0.01927223126677524,0.015749310203641755,210.2514,
2020-09-02,14.35,NVDA,0.03835021707670028,0.025540512914303055,11.0242,
2020-09-02,149.12,TSLA,-0.05828860119987367,0.055031429273872313,106.05040000000001,
2020-09-03,120.88,AAPL,-0.08006088280060886,0.029214065228132587,106.26899999999999,
2020-09-03,81.48,GOOGL,-0.051123791778269534,0.018714936039273492,76.40360000000001,
2020-09-03,217.3,MSFT,-0.06194690265486724,0.021356794778742846,210.6406,
2020-09-03,13.02,NVDA,-0.09268292682926826,0.034713060812036525,11.0998,
2020-09-03,135.67,TSLA,-0.09019581545064392,0.060415471472596884,107.48259999999999,
2020-09-04,120.96,AAPL,0.0006618133686300265,0.028482662371489352,106.86399999999999,
2020-09-04,79.06,GOOGL,-0.029700540009818366,0.02012569492375411,76.54360000000001,
2020-09-04,214.25,MSFT,-0.014035895075931948,0.021199617770604518,210.9188,
2020-09-04,12.62,NVDA,-0.030721966205837226,0.03550057867729269,11.1624,
2020-09-04,139.44,TSLA,0.027788015036485758,0.05962220746976661,108.9568,
2020-09-08,112.82,AAPL,-0.0672949735449736,0.03257052882439548,107.35220000000001,
2020-09-08,76.18,GOOGL,-0.03642802934480138,0.02196089652281691,76.7046,
2020-09-08,202.66,MSFT,-0.05409568261376896,0.024120140400520584,211.0454,
2020-09-08,11.91,NVDA,-0.05625990491283672,0.03815925340740216,11.2176,
2020-09-08,110.07,TSLA,-0.21062822719449226,0.07850491822879023,109.87859999999999,
2020-09-09,117.32,AAPL,0.039886544938840585,0.03288288139369938,107.88960000000002,
2020-09-09,77.36,GOOGL,0.015489629824100737,0.021995962938361018,76.8546,
2020-09-09,211.29,MSFT,0.04258363761965844,0.02538638342853098,211.30239999999998,
2020-09-09,12.72,NVDA,0.06801007556675076,0.03989950837643426,11.288000000000002,
2020-09-09,122.09,TSLA,0.1092032343054421,0.08081028849172596,110.9746,
2020-09-10,113.49,AAPL,-0.03264575519945445,0.03310529973972584,108.33539999999999,
2020-09-10,76.3,GOOGL,-0.013702171664943141,0.021958887057543085,76.96260000000001,
2020-09-10,205.37,MSFT,-0.028018363386814293,0.0254487052682934,211.3396,
2020-09-10,12.31,NVDA,-0.03223270440251569,0.0393830065045878,11.3442,
2020-09-10,123.78,TSLA,0.013842247522319662,0.07626931844910194,112.01039999999999,
2020-09-11,112.0,AAPL,-0.013128910036126484,0.0329917878590925,108.75479999999999,
2020-09-11,75.79,GOOGL,-0.006684141546526745,0.021982159278107823,77.0364,
2020-09-11,204.03,MSFT,-0.006524808881530952,0.025480868611203307,211.32620000000003,
2020-09-11,12.16,NVDA,-0.012185215272136452,0.03954881805327636,11.396799999999999,
2020-09-11,124.24,TSLA,0.0037162708030376024,0.07593748806472941,113.0024,
2020-09-14,115.36,AAPL,0.030000000000000027,0.03370272639135718,109.24140000000001,
2020-09-14,75.44,GOOGL,-0.004618023485948086,0.02193041199031961,77.07520000000001,
2020-09-14,205.41,MSFT,0.006763711218938262,0.025535170928746454,211.30920000000003,
2020-09-14,12.87,NVDA,0.058388157894736725,0.04138259001444122,11.461999999999998,
2020-09-14,139.87,TSLA,0.1258048937540246,0.0802473359036525,114.1882,
2020-09-15,115.54,AAPL,0.0015603328710125375,0.03369377260500156,109.683,
2020-09-15,76.76,GOOGL,0.017497348886532427,0.022210244572508003,77.1108,
2020-09-15,208.78,MSFT,0.016406211966311313,0.0257721891529438,211.27079999999998,
2020-09-15,12.99,NVDA,0.009324009324009452,0.03881412968835144,11.525,
2020-09-15,149.92,TSLA,0.07185243440337441,0.07817263062082062,115.35780000000001,
2020-09-16,112.13,AAPL,-0.029513588367664934,0.03431519388452558,110.06219999999999,
2020-09-16,75.6,GOOGL,-0.015112037519541599,0.0216487381430126,77.1328,
2020-09-16,205.05,MSFT,-0.017865695947887672,0.026032702116096266,211.20680000000002,
2020-09-16,12.51,NVDA,-0.036951501154734445,0.039803387833224735,11.5778,
2020-09-16,147.25,TSLA,-0.01780949839914614,0.07838807116236919,116.4496,
2020-09-17,110.34,AAPL,-0.015963613662712817,0.03447274768805703,110.36219999999999,
2020-09-17,74.35,GOOGL,-0.016534391534391513,0.02188420098422516,77.1162,
2020-09-17,202.91,MSFT,-0.01043647890758359,0.026065316881739867,211.0084,
2020-09-17,12.46,NVDA,-0.003996802557953538,0.03973588602384646,11.6226,
2020-09-17,141.14,TSLA,-0.04149405772495762,0.07920386520095662,117.45119999999999,
2020-09-18,106.84,AAPL,-0.03172013775602678,0.034604792253168815,110.58539999999999,
2020-09-18,72.55,GOOGL,-0.024209818426361718,0.021786221434729986,77.0486,
2020-09-18,200.39,MSFT,-0.012419299196688272,0.025509143789950884,210.72979999999998,
2020-09-18,12.19,NVDA,-0.02166934189406111,0.04008887021390239,11.656200000000002,
2020-09-18,147.38,TSLA,0.04421142128383182,0.07854124120192756,118.5398,
2020-09-21,110.08,AAPL,0.030325720703856085,0.03309339488437926,110.86859999999999,
2020-09-21,71.51,GOOGL,-0.014334941419710479,0.021890694308386416,76.9398,
2020-09-21,202.54,MSFT,0.010729078297320171,0.025671319107224203,210.5072,
2020-09-21,12.52,NVDA,0.027071369975389725,0.03927526043153742,11.697000000000001,
2020-09-21,149.8,TSLA,0.01642013841769585,0.07847783627064428,119.4762,
2020-09-22,111.81,AAPL,0.015715843023255793,0.033207909409208494,111.1952,
2020-09-22,72.99,GOOGL,0.020696406097049147,0.02250117962904121,76.8874,
2020-09-22,207.42,MSFT,0.024094006122247436,0.02632012853438215,210.51420000000002,
2020-09-22,12.64,NVDA,0.009584664536741228,0.039327811722763825,11.748800000000001,
2020-09-22,141.41,TSLA,-0.056008010680907994,0.07959209304453586,120.3084,
2020-09-23,107.12,AAPL,-0.0419461586620159,0.03420188148121366,111.3964,
2020-09-23,70.47,GOOGL,-0.03452527743526501,0.023126837206541902,76.77600000000001,
2020-09-23,200.59,MSFT,-0.03292835792112614,0.02701435341046485,210.35899999999998,
2020-09-23,12.12,NVDA,-0.04113924050632922,0.04040344379878281,11.783600000000002,
2020-09-23,126.79,TSLA,-0.10338731348560914,0.08325141475426902,120.8218,
2020-09-24,108.22,AAPL,0.01026885735623595,0.03410594440815276,111.6062,
2020-09-24,71.14,GOOGL,0.009507591883070932,0.0223493510908066,76.682,
2020-09-24,203.19,MSFT,0.012961762799740706,0.026658491381944392,210.262,
2020-09-24,12.35,NVDA,0.018976897689769068,0.04066530424314783,11.826,
2020-09-24,129.26,TSLA,0.01948103162709991,0.08204052874372562,121.34559999999999,
2020-09-25,112.28,AAPL,0.03751617076326008,0.035509701279309414,111.92139999999999,
2020-09-25,71.95,GOOGL,0.011385999437728556,0.0227098848526101,76.60600000000001,
2020-09-25,207.82,MSFT,0.022786554456420083,0.02656204426140301,210.34,
2020-09-25,12.87,NVDA,0.042105263157894646,0.04169096390631788,11.8808,
2020-09-25,135.78,TSLA,0.05044097168497608,0.08235962391609614,122.06039999999999,
2020-09-28,114.96,AAPL,0.02386889918061974,0.0360805773254849,112.294,
2020-09-28,72.93,GOOGL,0.013620569840166796,0.022965565885370593,76.54780000000001,
2020-09-28,209.44,MSFT,0.007795207391011472,0.026497511467983553,210.47119999999998,
2020-09-28,13.04,NVDA,0.013209013209013243,0.04075873149772399,11.9376,
2020-09-28,140.4,TSLA,0.03402562969509515,0.0826947159640703,122.86720000000001,
2020-09-29,114.09,AAPL,-0.007567849686847539,0.034995528130256054,112.60860000000001,
2020-09-29,73.3,GOOGL,0.005073358014534346,0.023087938214286084,76.45,
2020-09-29,207.26,MSFT,-0.010408708938120736,0.026422984924374563,210.3844,
2020-09-29,13.23,NVDA,0.014570552147239457,0.04071597224550406,11.992,
2020-09-29,139.69,TSLA,-0.005056980056980076,0.07730052504041034,123.47039999999998,
2020-09-30,115.81,AAPL,0.015075817337189878,0.033720554602878525,112.98479999999999,
2020-09-30,73.28,GOOGL,-0.0002728512960435969,0.022610328020293023,76.3596,
2020-09-30,210.33,MSFT,0.014812313036765445,0.026633699909485088,210.416,
2020-09-30,13.53,NVDA,0.0226757369614512,0.04031409068207383,12.056,
2020-09-30,143.0,TSLA,0.023695325363304542,0.07693383107198375,124.2392,
2020-10-01,116.79,AAPL,0.008462136257663344,0.03371720001955824,113.37519999999999,
2020-10-01,74.4,GOOGL,0.015283842794759916,0.02082446365463331,76.28280000000001,
2020-10-01,212.46,MSFT,0.010126943374696884,0.0262981166638926,210.43019999999996,
2020-10-01,13.61,NVDA,0.00591278640059123,0.03931842029437888,12.1194,
2020-10-01,149.39,TSLA,0.04468531468531456,0.07642091965709458,125.1038,
2020-10-02,113.02,AAPL,-0.032280160972686156,0.029582284306309416,113.77860000000001,
2020-10-02,72.78,GOOGL,-0.021774193548387166,0.018444745676047786,76.2216,
2020-10-02,206.19,MSFT,-0.02951143744704887,0.02337270646822994,210.5032,
2020-10-02,13.06,NVDA,-0.040411462160176215,0.03439542566586869,12.177999999999999,
2020-10-02,138.36,TSLA,-0.07383358993239153,0.07545182365420901,125.8536,
2020-10-05,116.5,AAPL,0.03079101044062993,0.030527205227230972,114.2562,
2020-10-05,74.14,GOOGL,0.01868645232206645,0.018271392720764428,76.1962,
2020-10-05,210.38,MSFT,0.02032106309714332,0.02372919400704477,210.6848,
2020-10-05,13.64,NVDA,0.04441041347626351,0.03488094113491984,12.246999999999998,
2020-10-05,141.89,TSLA,0.02551315409077759,0.07541553991374846,126.802,
2020-10-06,113.16,AAPL,-0.028669527896995728,0.027179187536911176,114.6232,
2020-10-06,72.55,GOOGL,-0.021445913137307815,0.017100412017685494,76.1178,
2020-10-06,205.91,MSFT,-0.021247266850461077,0.020789306390521234,210.72600000000003,
2020-10-06,13.74,NVDA,0.007331378299120228,0.03181760568355272,12.3134,
2020-10-06,137.99,TSLA,-0.027486080766791043,0.05685121347329491,127.509,
2020-10-07,115.08,AAPL,0.016967126193001114,0.02588348331979631,115.0598,
2020-10-07,72.96,GOOGL,0.0056512749827704045,0.01669856109488662,76.0734,
2020-10-07,209.83,MSFT,0.019037443543295618,0.0188905246292436,210.8822,
2020-10-07,13.96,NVDA,0.01601164483260553,0.02858610649404189,12.3882,
2020-10-07,141.77,TSLA,0.027393289368794926,0.05231923628612173,128.3758,
2020-10-08,114.97,AAPL,-0.0009558567952728803,0.024767257573811614,115.4584,
2020-10-08,74.17,GOOGL,0.01658442982456143,0.01702700502512825,76.03320000000001,
2020-10-08,210.58,MSFT,0.0035743220702473266,0.01772475026047893,211.01260000000002,
